tuple_id_1,tuple_id_2
A925066,A979464
A925068,A934420
A925068,A964554
A925068,A993482
A925070,A930363
A925070,A947852
A925070,A970116
A925070,A980265
A925072,A926187
A925076,A934685
A925078,A931470
A925078,A971277
A925079,A947138
A925079,A952866
A925079,A955537
A925079,A982298
A925079,A984285
A925080,A953991
A925080,A980989
A925083,A959887
A925083,A959952
A925083,A973180
A925084,A968831
A925086,A927049
A925086,A967848
A925086,A980205
A925087,A927944
A925087,A932052
A925087,A962021
A925087,A988251
A925087,A993642
A925087,A998656
A925088,A926234
A925088,A968345
A925089,A973353
A925090,A987108
A925091,A948092
A925093,A937715
A925093,A938796
A925099,A980233
A925102,A931366
A925102,A978084
A925102,A993350
A925104,A929978
A925104,A975636
A925105,A931847
A925105,A939790
A925105,A988824
A925107,A928750
A925107,A978584
A925108,A941543
A925108,A969820
A925108,A976514
A925109,A930927
A925109,A955194
A925109,A967434
A925110,A942658
A925112,A927330
A925112,A944702
A925112,A958093
A925112,A997577
A925115,A937864
A925115,A958469
A925115,A963267
A925115,A966193
A925115,A979229
A925115,A981971
A925117,A958230
A925117,A960201
A925117,A965906
A925117,A992467
A925119,A935814
A925119,A965009
A925122,A943728
A925122,A954490
A925122,A982327
A925123,A928648
A925123,A994319
A925124,A937552
A925124,A970788
A925126,A946418
A925126,A947502
A925126,A985667
A925127,A962863
A925128,A933669
A925128,A953246
A925128,A955408
A925128,A994108
A925128,A994453
A925129,A974286
A925131,A926091
A925131,A972834
A925132,A925736
A925132,A932731
A925132,A956479
A925132,A956708
A925132,A968481
A925132,A968804
A925132,A978056
A925132,A981854
A925137,A931500
A925137,A982458
A925137,A991405
A925138,A927895
A925138,A968318
A925138,A998424
A925139,A930485
A925139,A937841
A925139,A968921
A925139,A986572
A925139,A997616
A925140,A973881
A925140,A994762
A925142,A936039
A925142,A957251
A925142,A965132
A925142,A997841
A925143,A932171
A925144,A954860
A925144,A959050
A925144,A979095
A925145,A956204
A925145,A956966
A925147,A957368
A925147,A958623
A925147,A976114
A925148,A947928
A925148,A950948
A925148,A954354
A925148,A955330
A925148,A957515
A925149,A955928
A925149,A965617
A925149,A993879
A925149,A994181
A925150,A955195
A925151,A974156
A925151,A980890
A925151,A983446
A925152,A943058
A925152,A947865
A925154,A928173
A925154,A972780
A925155,A954294
A925155,A957107
A925155,A962345
A925157,A940316
A925157,A966593
A925157,A967852
A925158,A936509
A925158,A947079
A925158,A995598
A925159,A949270
A925159,A961105
A925159,A967701
A925159,A969484
A925159,A976995
A925159,A986282
A925159,A992686
A925160,A970496
A925160,A974929
A925163,A928353
A925163,A971738
A925163,A978717
A925164,A948565
A925164,A960632
A925165,A931258
A925165,A933274
A925165,A964894
A925165,A981780
A925165,A987591
A925166,A996927
A925167,A990078
A925168,A947936
A925168,A959713
A925169,A931942
A925169,A970495
A925169,A980906
A925170,A951600
A925171,A928443
A925171,A961779
A925171,A975340
A925171,A982872
A925172,A961286
A925172,A984992
A925172,A987418
A925173,A958157
A925177,A935451
A925177,A964947
A925179,A960041
A925179,A965783
A925179,A974029
A925179,A981823
A925180,A995731
A925182,A974961
A925183,A925243
A925183,A929513
A925183,A970192
A925183,A973540
A925183,A978920
A925183,A998902
A925188,A931997
A925188,A956258
A925191,A946497
A925196,A964445
A925197,A935223
A925197,A960799
A925197,A970634
A925197,A990031
A925200,A969149
A925201,A995656
A925202,A931861
A925205,A956947
A925205,A996328
A925207,A988281
A925207,A991831
A925210,A941023
A925210,A942260
A925210,A942290
A925210,A943030
A925210,A967891
A925210,A973252
A925212,A931421
A925213,A933661
A925213,A935484
A925213,A945024
A925214,A926858
A925214,A938045
A925214,A949339
A925214,A994060
A925215,A941521
A925215,A995831
A925216,A931024
A925216,A949617
A925216,A971270
A925216,A983498
A925217,A973902
A925218,A947142
A925218,A952416
A925218,A957847
A925218,A961652
A925218,A982656
A925219,A931721
A925219,A934587
A925219,A969773
A925219,A976229
A925219,A978761
A925219,A981429
A925219,A992196
A925220,A936265
A925220,A950088
A925220,A962162
A925220,A971436
A925221,A930521
A925221,A945085
A925221,A970926
A925221,A991091
A925222,A942901
A925222,A993268
A925223,A948107
A925225,A982512
A925226,A943730
A925226,A971241
A925226,A990887
A925226,A998284
A925229,A946519
A925229,A962535
A925229,A976604
A925229,A986070
A925229,A986436
A925229,A990220
A925230,A933127
A925230,A983429
A925230,A986828
A925231,A966808
A925231,A971228
A925232,A934432
A925232,A946652
A925232,A946753
A925232,A951781
A925232,A956220
A925232,A956854
A925232,A971509
A925232,A972489
A925232,A974592
A925236,A967243
A925236,A975082
A925238,A973426
A925238,A974028
A925238,A977306
A925239,A934972
A925239,A963502
A925239,A964282
A925239,A995857
A925240,A975375
A925241,A973240
A925241,A978530
A925241,A987508
A925242,A958283
A925242,A961043
A925242,A972443
A925242,A974107
A925243,A929513
A925243,A970192
A925243,A973540
A925243,A978920
A925243,A998902
A925244,A961230
A925247,A935391
A925247,A944169
A925247,A962124
A925247,A981356
A925248,A941406
A925248,A979293
A925249,A928907
A925249,A935153
A925249,A998314
A925250,A941715
A925250,A974498
A925250,A988212
A925250,A994246
A925251,A967675
A925252,A934829
A925252,A959368
A925252,A994025
A925254,A930130
A925254,A973803
A925254,A997078
A925258,A972897
A925258,A983520
A925259,A929263
A925259,A977352
A925261,A951467
A925261,A957615
A925261,A962496
A925261,A966375
A925261,A975355
A925261,A987449
A925263,A934799
A925263,A943600
A925263,A946304
A925263,A979346
A925265,A961564
A925265,A966265
A925265,A995382
A925266,A958837
A925266,A959963
A925266,A981862
A925266,A998174
A925268,A949481
A925268,A971463
A925268,A973518
A925268,A983166
A925268,A985512
A925269,A937756
A925269,A946497
A925269,A956599
A925270,A954562
A925270,A977536
A925270,A987421
A925271,A946886
A925271,A970446
A925272,A967173
A925272,A994285
A925273,A957328
A925273,A963009
A925274,A926483
A925274,A943946
A925274,A958764
A925274,A963236
A925274,A986608
A925276,A954707
A925276,A962893
A925279,A958805
A925280,A958090
A925280,A989000
A925280,A993603
A925280,A998344
A925285,A995044
A925286,A926002
A925286,A942781
A925286,A966772
A925286,A967302
A925286,A998927
A925288,A934416
A925288,A947680
A925288,A986369
A925290,A945486
A925291,A936681
A925291,A978108
A925291,A987356
A925291,A997556
A925293,A941352
A925295,A971312
A925296,A930121
A925296,A982433
A925296,A997682
A925300,A932909
A925300,A942112
A925300,A970840
A925300,A996897
A925301,A984435
A925302,A941051
A925302,A960935
A925303,A932604
A925303,A968837
A925306,A931965
A925306,A960990
A925306,A972438
A925306,A992998
A925307,A944123
A925307,A965336
A925307,A985896
A925313,A935933
A925313,A937789
A925313,A939127
A925313,A989332
A925317,A950342
A925317,A983696
A925318,A953842
A925318,A988059
A925319,A942504
A925319,A967477
A925319,A975305
A925320,A964449
A925320,A967588
A925321,A971404
A925321,A976111
A925323,A972221
A925324,A930671
A925324,A930902
A925324,A931953
A925324,A961099
A925324,A963378
A925324,A976994
A925324,A977311
A925324,A995295
A925325,A944097
A925325,A958951
A925325,A970328
A925325,A974488
A925325,A983124
A925326,A972495
A925327,A929343
A925327,A965963
A925327,A981127
A925329,A963147
A925329,A964066
A925329,A989696
A925330,A950584
A925330,A962024
A925330,A965377
A925333,A933757
A925333,A950692
A925333,A972688
A925333,A979697
A925333,A994152
A925334,A943241
A925334,A945765
A925334,A952496
A925334,A956993
A925335,A934474
A925335,A948131
A925335,A955127
A925335,A974533
A925335,A993243
A925338,A941592
A925338,A980439
A925339,A967478
A925339,A978908
A925339,A985348
A925340,A929987
A925340,A934202
A925341,A936416
A925341,A956945
A925341,A968228
A925341,A994421
A925342,A991243
A925343,A946389
A925343,A966305
A925346,A933258
A925346,A942972
A925346,A956380
A925346,A967788
A925346,A978270
A925347,A945177
A925347,A970551
A925347,A975156
A925350,A928572
A925350,A933213
A925350,A935852
A925350,A966242
A925351,A933090
A925351,A943840
A925351,A968236
A925352,A943825
A925352,A955346
A925352,A962942
A925352,A982140
A925353,A934605
A925353,A945110
A925353,A970237
A925353,A975877
A925353,A978837
A925353,A981680
A925353,A982284
A925354,A927555
A925354,A986081
A925356,A985549
A925357,A926264
A925357,A939199
A925357,A951431
A925359,A964162
A925359,A971705
A925359,A981147
A925360,A952430
A925361,A928358
A925361,A952237
A925361,A973544
A925363,A943220
A925363,A955535
A925364,A955999
A925364,A981167
A925364,A994362
A925366,A940654
A925366,A959818
A925366,A961680
A925366,A981693
A925367,A945586
A925368,A942385
A925368,A954864
A925368,A971122
A925368,A996874
A925369,A941640
A925369,A961556
A925369,A976004
A925370,A925862
A925370,A957093
A925373,A954219
A925373,A956859
A925373,A984192
A925374,A949024
A925374,A968992
A925375,A942800
A925375,A958868
A925375,A990859
A925376,A925500
A925379,A930233
A925379,A945088
A925379,A981628
A925379,A996088
A925380,A958636
A925380,A974294
A925381,A983491
A925384,A931143
A925384,A938360
A925384,A947958
A925384,A961218
A925384,A977800
A925386,A927241
A925387,A941811
A925388,A932703
A925388,A954477
A925388,A967222
A925388,A970491
A925390,A947195
A925390,A955885
A925390,A979086
A925390,A991254
A925391,A935555
A925391,A941987
A925391,A942110
A925391,A984366
A925393,A930331
A925393,A995227
A925395,A941400
A925395,A993891
A925397,A926494
A925397,A942219
A925397,A942896
A925397,A956728
A925397,A976936
A925398,A951895
A925399,A976199
A925401,A935524
A925401,A949501
A925401,A949633
A925401,A950071
A925402,A941267
A925402,A959162
A925402,A959704
A925403,A931516
A925403,A985073
A925404,A927425
A925404,A929550
A925404,A934175
A925405,A934801
A925405,A973694
A925405,A989910
A925406,A971283
A925408,A940933
A925408,A951453
A925408,A962011
A925411,A974950
A925411,A998109
A925412,A944295
A925412,A945012
A925413,A930606
A925413,A937398
A925413,A954084
A925413,A960547
A925413,A974859
A925415,A925876
A925415,A944481
A925415,A949326
A925415,A953132
A925415,A971952
A925416,A926215
A925416,A930667
A925417,A933806
A925417,A996794
A925417,A997667
A925418,A968011
A925420,A926176
A925420,A934902
A925420,A963758
A925420,A975767
A925425,A927064
A925425,A967958
A925425,A971085
A925425,A982867
A925425,A984414
A925428,A957246
A925428,A987010
A925429,A929566
A925429,A931270
A925432,A962232
A925432,A967850
A925432,A971483
A925432,A971597
A925434,A939304
A925434,A940107
A925434,A979357
A925434,A997121
A925437,A989973
A925438,A927469
A925438,A928568
A925438,A963754
A925439,A941030
A925439,A964619
A925443,A957857
A925443,A966724
A925443,A985956
A925443,A988420
A925444,A929954
A925445,A960980
A925445,A995070
A925446,A927009
A925446,A961672
A925446,A978265
A925447,A927531
A925447,A930026
A925448,A939138
A925449,A972844
A925451,A936640
A925451,A940728
A925451,A961303
A925451,A969752
A925451,A992397
A925457,A981567
A925458,A981578
A925460,A970568
A925460,A979371
A925464,A953507
A925464,A958429
A925464,A971384
A925465,A932381
A925465,A934196
A925465,A935330
A925465,A935926
A925465,A942689
A925465,A946817
A925466,A936847
A925466,A937053
A925466,A953683
A925466,A986907
A925468,A929494
A925470,A930857
A925470,A939685
A925470,A997583
A925471,A955426
A925473,A941883
A925473,A953320
A925475,A931251
A925479,A989560
A925481,A932088
A925481,A969032
A925482,A957288
A925484,A955420
A925484,A964955
A925484,A997864
A925485,A948421
A925488,A944867
A925488,A955410
A925488,A985907
A925490,A948225
A925491,A948862
A925492,A948825
A925492,A975494
A925493,A944724
A925493,A964678
A925493,A986452
A925495,A932889
A925496,A953546
A925497,A928374
A925497,A930624
A925497,A939156
A925497,A942133
A925497,A969433
A925497,A978069
A925498,A927291
A925498,A928108
A925498,A946000
A925498,A958965
A925498,A974322
A925498,A997439
A925501,A953166
A925503,A947517
A925503,A967526
A925503,A983176
A925503,A989619
A925504,A936763
A925504,A992295
A925505,A953655
A925505,A992383
A925506,A948489
A925508,A966793
A925508,A981151
A925508,A981293
A925509,A938465
A925509,A975006
A925511,A932274
A925511,A946916
A925511,A949188
A925512,A963013
A925512,A991626
A925512,A997282
A925514,A936128
A925516,A969450
A925516,A988198
A925517,A931820
A925517,A937421
A925517,A944167
A925518,A937047
A925518,A955640
A925518,A971753
A925519,A929258
A925519,A982418
A925519,A998777
A925520,A929840
A925520,A944986
A925521,A943788
A925521,A989087
A925522,A959237
A925525,A929453
A925525,A954963
A925525,A996731
A925526,A926359
A925526,A968248
A925526,A998631
A925528,A940898
A925529,A930014
A925530,A963976
A925533,A975668
A925535,A941317
A925535,A948679
A925535,A967018
A925535,A988071
A925536,A967615
A925536,A968148
A925536,A974893
A925536,A986036
A925537,A960787
A925537,A991384
A925542,A940833
A925542,A956160
A925542,A978038
A925543,A985776
A925543,A991517
A925546,A944245
A925546,A973326
A925546,A984157
A925546,A985315
A925548,A937791
A925550,A955618
A925551,A949014
A925551,A950016
A925551,A988508
A925552,A929651
A925552,A954592
A925552,A956586
A925554,A955128
A925554,A967550
A925554,A968945
A925555,A937567
A925555,A944199
A925555,A961700
A925555,A969823
A925556,A934290
A925556,A935259
A925556,A956228
A925556,A961504
A925556,A971676
A925557,A952022
A925557,A970067
A925557,A979612
A925557,A984204
A925558,A936589
A925558,A968356
A925558,A987843
A925560,A970548
A925560,A985013
A925561,A980066
A925561,A987416
A925563,A935129
A925563,A962596
A925565,A980246
A925565,A983570
A925565,A990439
A925566,A935245
A925566,A963538
A925566,A965004
A925566,A985121
A925568,A983565
A925569,A939838
A925569,A951051
A925571,A947709
A925571,A976442
A925572,A940980
A925572,A961502
A925572,A977547
A925572,A986166
A925572,A992005
A925573,A930388
A925573,A944114
A925573,A988189
A925575,A928237
A925575,A978393
A925577,A984208
A925581,A945858
A925581,A950701
A925581,A972141
A925582,A926540
A925582,A984440
A925584,A981785
A925585,A997488
A925585,A998783
A925586,A936334
A925586,A953180
A925586,A973594
A925587,A935051
A925587,A937706
A925587,A990870
A925587,A991841
A925588,A960353
A925589,A931174
A925589,A946892
A925589,A949722
A925589,A962429
A925590,A949957
A925590,A982075
A925590,A984019
A925590,A992415
A925590,A993257
A925590,A994621
A925591,A960589
A925591,A977091
A925592,A953855
A925592,A980479
A925593,A985070
A925594,A950934
A925595,A931601
A925595,A972930
A925600,A951727
A925600,A969332
A925600,A973646
A925601,A926628
A925601,A956983
A925603,A944454
A925603,A968911
A925603,A972296
A925604,A952912
A925604,A986925
A925604,A993357
A925605,A926315
A925609,A929157
A925609,A933782
A925609,A952475
A925609,A955554
A925609,A971119
A925609,A988169
A925609,A992258
A925609,A995196
A925610,A945353
A925610,A983162
A925612,A948166
A925612,A969504
A925612,A980105
A925613,A948749
A925614,A939459
A925615,A929164
A925615,A945481
A925615,A956424
A925615,A957951
A925615,A959379
A925620,A946693
A925620,A946990
A925620,A971392
A925622,A983524
A925623,A932167
A925623,A947753
A925623,A976037
A925624,A953261
A925624,A963018
A925627,A930695
A925627,A938761
A925631,A972129
A925632,A953669
A925632,A995542
A925632,A996656
A925634,A946550
A925634,A987664
A925638,A963515
A925638,A995067
A925639,A950347
A925639,A961747
A925640,A931936
A925641,A959977
A925642,A995307
A925643,A938982
A925643,A985840
A925643,A988579
A925643,A989996
A925645,A963161
A925646,A929930
A925646,A933041
A925646,A944818
A925646,A953927
A925646,A994033
A925649,A979144
A925650,A960782
A925650,A971837
A925651,A970016
A925651,A981595
A925651,A988877
A925654,A936972
A925654,A938822
A925654,A945164
A925654,A946447
A925654,A975069
A925657,A967030
A925657,A968342
A925659,A926667
A925659,A944107
A925659,A956795
A925659,A966708
A925660,A953975
A925660,A955313
A925660,A969983
A925661,A928496
A925662,A955463
A925662,A973331
A925664,A955253
A925664,A961284
A925665,A925971
A925665,A954679
A925665,A957233
A925666,A982765
A925670,A926439
A925670,A935068
A925670,A957784
A925670,A970239
A925670,A981942
A925670,A988010
A925671,A932159
A925672,A944488
A925674,A941462
A925674,A972826
A925675,A948459
A925675,A972376
A925675,A974515
A925675,A984054
A925675,A994157
A925675,A997420
A925676,A976184
A925677,A947955
A925681,A926793
A925681,A940592
A925681,A947375
A925681,A972924
A925681,A974385
A925681,A991292
A925683,A974191
A925684,A931629
A925684,A936041
A925684,A940866
A925684,A974196
A925684,A985293
A925684,A994446
A925685,A976419
A925685,A979187
A925685,A995620
A925686,A977615
A925686,A994610
A925689,A953429
A925689,A968909
A925689,A990227
A925692,A944463
A925692,A964674
A925693,A940425
A925693,A946645
A925693,A956488
A925693,A973964
A925694,A963589
A925696,A979006
A925698,A946824
A925698,A969406
A925698,A974988
A925698,A981157
A925699,A993476
A925700,A941095
A925700,A986187
A925701,A927526
A925701,A942908
A925701,A952590
A925701,A983550
A925701,A991931
A925701,A995072
A925702,A930568
A925703,A933823
A925703,A940383
A925703,A965606
A925703,A996696
A925704,A995855
A925705,A953389
A925705,A959482
A925705,A976156
A925706,A931113
A925706,A979551
A925707,A950485
A925707,A962647
A925709,A944075
A925709,A951837
A925709,A993632
A925710,A969154
A925710,A974443
A925710,A992638
A925714,A973403
A925714,A985543
A925714,A994290
A925715,A935159
A925715,A942296
A925715,A949482
A925715,A968065
A925715,A968493
A925716,A933406
A925716,A957181
A925716,A985085
A925717,A942711
A925720,A949122
A925722,A926888
A925722,A946900
A925722,A967503
A925722,A973478
A925723,A935137
A925723,A949715
A925723,A962835
A925725,A963589
A925726,A977282
A925731,A958152
A925731,A962492
A925731,A970280
A925731,A992730
A925731,A997723
A925732,A950263
A925732,A995890
A925733,A959724
A925733,A992945
A925734,A981025
A925734,A992435
A925734,A997252
A925735,A927892
A925735,A978058
A925735,A986881
A925736,A932731
A925736,A951295
A925736,A956479
A925736,A956708
A925736,A968481
A925736,A968804
A925736,A975354
A925736,A978056
A925736,A981854
A925739,A951506
A925739,A956985
A925742,A950203
A925744,A927128
A925744,A938775
A925744,A994221
A925746,A931900
A925746,A945978
A925746,A966051
A925749,A958351
A925749,A964650
A925749,A972740
A925750,A940085
A925754,A936907
A925754,A991993
A925755,A931253
A925756,A938732
A925756,A990354
A925756,A996723
A925759,A950879
A925759,A961039
A925759,A962191
A925762,A952645
A925763,A934510
A925763,A936195
A925763,A974073
A925763,A989071
A925763,A990387
A925764,A934508
A925764,A954038
A925764,A967719
A925764,A973334
A925764,A974503
A925765,A984657
A925766,A942036
A925766,A944355
A925766,A945988
A925766,A961332
A925766,A964482
A925766,A977004
A925766,A977520
A925766,A979251
A925767,A930872
A925767,A932476
A925767,A961742
A925767,A965307
A925767,A965823
A925768,A933923
A925768,A934922
A925768,A955219
A925768,A960898
A925769,A930488
A925769,A962383
A925769,A981438
A925770,A958944
A925771,A982173
A925772,A950299
A925772,A959255
A925772,A964601
A925772,A966021
A925773,A956680
A925774,A931554
A925774,A988586
A925774,A989353
A925774,A994752
A925776,A954685
A925776,A957079
A925776,A982114
A925778,A926609
A925778,A926663
A925778,A996444
A925779,A931886
A925779,A933099
A925779,A948773
A925779,A961627
A925779,A963792
A925779,A967331
A925779,A983307
A925781,A981299
A925783,A932642
A925783,A947822
A925784,A974382
A925786,A935964
A925786,A952604
A925786,A963439
A925789,A952766
A925789,A984490
A925790,A937714
A925790,A985292
A925792,A983181
A925793,A961727
A925794,A951467
A925794,A957615
A925794,A962496
A925794,A975355
A925795,A928228
A925795,A963525
A925795,A964583
A925795,A998114
A925797,A945429
A925797,A957669
A925797,A979808
A925797,A981382
A925798,A926282
A925798,A954944
A925798,A968098
A925798,A979381
A925800,A928625
A925803,A943334
A925803,A970307
A925807,A992939
A925808,A931754
A925808,A952559
A925808,A977764
A925808,A979022
A925810,A946768
A925810,A959517
A925810,A996072
A925811,A978564
A925812,A949565
A925812,A982059
A925814,A989768
A925815,A972115
A925815,A991935
A925816,A935476
A925816,A973852
A925816,A976503
A925816,A990468
A925816,A996134
A925817,A951698
A925817,A971857
A925818,A951079
A925818,A971428
A925820,A979921
A925820,A981331
A925821,A994384
A925823,A927465
A925823,A963157
A925823,A964687
A925825,A950491
A925825,A964807
A925827,A974162
A925827,A985170
A925828,A980432
A925829,A927203
A925830,A940667
A925830,A943661
A925830,A962961
A925830,A987358
A925833,A940639
A925833,A941603
A925833,A956521
A925833,A960176
A925833,A960996
A925835,A933835
A925835,A936779
A925835,A947878
A925835,A947925
A925835,A998410
A925836,A971183
A925838,A946898
A925840,A927247
A925840,A945248
A925840,A945989
A925840,A983661
A925841,A945051
A925841,A970453
A925841,A986290
A925841,A992835
A925843,A982530
A925843,A997709
A925845,A929843
A925845,A945933
A925845,A960410
A925846,A955685
A925847,A935533
A925847,A975782
A925847,A983972
A925848,A933397
A925848,A959443
A925849,A983439
A925849,A989920
A925852,A930044
A925857,A927024
A925858,A932997
A925858,A956899
A925858,A971527
A925858,A975441
A925859,A942300
A925859,A995975
A925862,A957093
A925863,A953658
A925863,A992644
A925864,A963323
A925864,A964110
A925864,A987437
A925866,A928316
A925866,A948109
A925871,A927264
A925871,A927824
A925871,A933998
A925871,A936135
A925871,A975192
A925873,A941840
A925873,A950073
A925873,A983129
A925873,A995266
A925874,A926735
A925874,A945480
A925874,A972373
A925874,A980919
A925874,A997734
A925876,A944481
A925876,A949326
A925876,A953132
A925876,A971952
A925878,A933346
A925879,A933600
A925879,A971077
A925880,A958741
A925881,A937287
A925881,A941283
A925881,A986618
A925883,A966908
A925883,A982776
A925884,A932941
A925884,A974277
A925884,A974455
A925884,A975499
A925884,A994670
A925887,A954796
A925887,A957508
A925887,A972867
A925887,A978748
A925889,A926148
A925889,A940826
A925889,A952588
A925889,A985828
A925890,A987651
A925893,A959518
A925893,A990054
A925894,A929009
A925894,A941895
A925895,A931932
A925895,A993914
A925896,A963874
A925896,A979720
A925896,A981038
A925896,A984372
A925897,A949471
A925897,A969746
A925902,A943447
A925902,A974174
A925904,A928329
A925904,A935340
A925904,A951886
A925904,A965314
A925904,A978911
A925905,A938453
A925907,A942331
A925907,A951755
A925907,A982214
A925909,A951162
A925909,A998904
A925914,A934960
A925914,A963769
A925916,A948298
A925917,A939276
A925917,A945634
A925919,A947676
A925919,A985404
A925919,A990494
A925920,A942848
A925921,A941212
A925921,A965975
A925922,A947896
A925922,A993912
A925923,A940433
A925923,A953596
A925923,A977094
A925924,A939227
A925927,A989835
A925929,A933670
A925929,A992045
A925934,A929117
A925934,A955839
A925934,A987744
A925935,A929671
A925935,A989188
A925936,A943404
A925936,A944075
A925936,A951837
A925936,A993632
A925939,A968930
A925939,A971882
A925939,A996865
A925940,A931351
A925940,A933624
A925940,A938551
A925941,A955646
A925941,A974601
A925944,A927808
A925944,A938650
A925944,A965339
A925944,A988602
A925945,A948784
A925945,A970473
A925945,A980477
A925945,A996915
A925946,A931913
A925946,A934043
A925948,A934993
A925948,A947575
A925948,A962387
A925948,A987322
A925950,A943207
A925950,A958588
A925950,A968825
A925952,A946844
A925952,A989695
A925953,A950681
A925953,A982270
A925953,A994200
A925954,A945775
A925954,A990037
A925956,A929824
A925956,A932362
A925956,A978361
A925957,A927641
A925957,A932833
A925957,A957904
A925959,A956820
A925959,A976736
A925960,A927543
A925961,A966474
A925961,A968917
A925961,A995175
A925962,A951325
A925962,A973726
A925962,A990962
A925963,A965236
A925964,A985365
A925965,A951620
A925965,A954866
A925965,A980249
A925965,A993373
A925966,A983785
A925966,A987344
A925966,A989127
A925967,A968012
A925969,A936001
A925969,A949951
A925970,A957033
A925970,A960552
A925971,A957233
A925973,A976184
A925977,A940145
A925977,A995334
A925981,A952140
A925983,A946483
A925983,A965149
A925983,A969035
A925986,A991269
A925986,A998393
A925987,A930777
A925987,A937367
A925987,A949286
A925987,A958118
A925988,A929546
A925988,A934921
A925990,A942915
A925990,A944385
A925990,A974259
A925993,A960243
A925993,A972610
A925994,A926511
A925994,A980111
A925994,A991424
A925996,A936821
A925996,A959753
A925996,A985217
A925998,A936372
A925998,A949944
A925998,A989950
A925999,A931441
A925999,A945495
A925999,A959473
A926002,A942781
A926002,A959848
A926002,A966772
A926002,A967302
A926002,A974663
A926002,A998927
A926004,A962678
A926004,A972466
A926004,A984967
A926007,A969790
A926007,A974011
A926008,A945824
A926008,A970997
A926009,A937623
A926009,A944153
A926009,A957160
A926009,A961459
A926010,A963686
A926012,A947035
A926012,A971441
A926019,A955525
A926019,A969173
A926020,A932695
A926020,A950365
A926020,A955247
A926020,A995131
A926022,A938225
A926022,A946287
A926023,A951374
A926023,A955225
A926023,A979534
A926026,A965169
A926026,A993112
A926028,A971966
A926028,A981983
A926029,A950467
A926029,A953459
A926031,A947820
A926034,A928488
A926034,A983748
A926034,A988669
A926034,A996692
A926036,A957197
A926036,A995478
A926037,A952663
A926039,A962051
A926039,A967751
A926041,A935165
A926041,A958454
A926041,A973423
A926042,A930358
A926042,A937540
A926042,A947619
A926042,A963559
A926043,A949316
A926043,A964626
A926043,A967110
A926043,A971624
A926043,A988481
A926044,A987905
A926044,A992282
A926045,A926176
A926045,A934902
A926047,A973227
A926048,A933953
A926048,A940909
A926049,A937509
A926051,A927414
A926051,A953338
A926051,A954026
A926051,A957773
A926051,A984370
A926052,A927001
A926052,A932620
A926052,A940236
A926053,A965629
A926058,A979938
A926058,A988273
A926058,A989935
A926060,A930705
A926062,A927323
A926062,A929610
A926062,A965349
A926062,A966016
A926064,A937419
A926064,A980349
A926064,A992053
A926065,A961872
A926065,A989132
A926066,A977601
A926066,A998200
A926071,A937857
A926071,A970031
A926071,A974589
A926072,A944369
A926072,A946075
A926072,A967043
A926072,A992087
A926073,A928265
A926075,A951041
A926075,A966538
A926075,A978230
A926075,A981491
A926075,A985566
A926075,A991224
A926076,A926708
A926076,A998145
A926077,A932895
A926078,A931003
A926078,A951284
A926081,A926165
A926081,A940300
A926081,A962450
A926081,A968734
A926081,A970147
A926081,A971948
A926081,A985817
A926081,A986723
A926082,A946098
A926082,A946744
A926082,A948043
A926082,A957266
A926082,A964140
A926082,A966922
A926082,A967271
A926082,A988660
A926083,A939242
A926083,A951251
A926083,A952678
A926084,A935846
A926084,A960973
A926084,A968814
A926084,A979501
A926084,A994867
A926085,A979614
A926085,A986273
A926086,A985926
A926089,A937265
A926089,A992299
A926090,A933825
A926090,A965803
A926091,A972834
A926092,A927017
A926092,A965467
A926092,A967311
A926095,A940679
A926096,A963266
A926099,A962055
A926100,A930451
A926100,A935030
A926100,A962635
A926101,A926348
A926101,A929377
A926101,A929473
A926101,A969390
A926101,A984170
A926102,A957095
A926102,A984098
A926104,A985071
A926106,A935140
A926109,A932449
A926109,A946797
A926109,A980045
A926110,A964607
A926110,A969962
A926110,A983709
A926112,A939709
A926112,A945060
A926112,A982658
A926112,A989386
A926113,A927280
A926113,A963607
A926113,A990379
A926114,A941142
A926114,A953960
A926114,A968286
A926114,A989356
A926118,A944034
A926120,A955498
A926120,A972908
A926121,A949726
A926121,A974127
A926121,A979083
A926121,A994026
A926122,A931245
A926122,A966935
A926124,A929800
A926126,A965657
A926126,A972440
A926128,A928140
A926128,A952624
A926128,A965003
A926128,A967016
A926128,A980335
A926128,A985131
A926129,A930248
A926129,A961757
A926131,A926597
A926131,A950415
A926131,A963580
A926132,A975465
A926134,A947183
A926135,A931044
A926137,A926318
A926137,A927832
A926137,A998105
A926139,A932276
A926139,A953024
A926139,A973972
A926139,A991798
A926141,A939935
A926141,A965971
A926141,A975160
A926144,A975800
A926144,A987970
A926145,A977144
A926145,A993294
A926147,A982257
A926148,A940826
A926148,A952588
A926150,A965288
A926152,A948775
A926152,A954675
A926153,A968850
A926154,A954340
A926154,A973556
A926156,A927058
A926156,A930455
A926156,A942114
A926156,A944874
A926156,A970694
A926156,A985977
A926157,A947794
A926157,A954404
A926158,A936926
A926158,A952182
A926158,A957361
A926158,A969003
A926161,A968781
A926161,A975588
A926162,A959849
A926164,A951938
A926164,A956603
A926164,A991181
A926164,A997499
A926165,A940300
A926165,A962450
A926165,A968734
A926165,A970147
A926165,A971948
A926165,A985817
A926165,A986723
A926166,A943477
A926166,A953498
A926166,A966344
A926166,A988929
A926167,A933535
A926169,A988597
