tuple_id_1,tuple_id_2
A949478,A951040
A949478,A954461
A949478,A969929
A949478,A979923
A949478,A989567
A951040,A954461
A951040,A969929
A951040,A979923
A951040,A989567
A954461,A969929
A954461,A979923
A954461,A989567
A960304,A987716
A960304,A994524
A960823,A982760
A969929,A979923
A969929,A989567
A979923,A989567
A987716,A994524
A907309,A912975
A907309,A915681
A907309,A940786
A907309,A947967
A907309,A975321
A912975,A915681
A912975,A940786
A912975,A947967
A912975,A975321
A915681,A940786
A915681,A947967
A915681,A975321
A940786,A947967
A940786,A975321
A947967,A975321
A907310,A953169
A907310,A990451
A953169,A990451
A907316,A953602
A907316,A960641
A953602,A960641
A907317,A928788
A907317,A949811
A908790,A939803
A918504,A942924
A928788,A949811
A944406,A971974
A907323,A965411
A907323,A992417
A907526,A962321
A912027,A945092
A917684,A964669
A918361,A945956
A922925,A928386
A922925,A951778
A922925,A971173
A922925,A986678
A928386,A951778
A928386,A971173
A928386,A986678
A948371,A984910
A951018,A997958
A951778,A971173
A951778,A986678
A957012,A965867
A961327,A977829
A961327,A980917
A965411,A992417
A965704,A991873
A965704,A997186
A965877,A976509
A965877,A981404
A971173,A986678
A976509,A981404
A977829,A980917
A991873,A997186
A992701,A998663
A907324,A914825
A907324,A998743
A914825,A998743
A907326,A923044
A907326,A945063
A907326,A965524
A907326,A978922
A910598,A985476
A923044,A945063
A923044,A965524
A923044,A978922
A945063,A965524
A945063,A978922
A965524,A978922
A907328,A911077
A907328,A939117
A911077,A939117
A939959,A986212
A907331,A953357
A946690,A963570
A907332,A908592
A907332,A967516
A907332,A992482
A908592,A967516
A908592,A992482
A967516,A992482
A907333,A970462
A918257,A957972
A928534,A946651
A928534,A970462
A946651,A970462
A907339,A918826
A907339,A926101
A907339,A929377
A907339,A929473
A907339,A984170
A916753,A925016
A916753,A969390
A918826,A926101
A918826,A929377
A918826,A929473
A918826,A984170
A925016,A969390
A926101,A929377
A926101,A929473
A926101,A984170
A929377,A929473
A929377,A984170
A929473,A984170
A907341,A925119
A907341,A935814
A907341,A965009
A925119,A935814
A925119,A965009
A935814,A965009
A907342,A907737
A907342,A922051
A907737,A922051
A954227,A958187
A923574,A938591
A923574,A941136
A923574,A952615
A923574,A981135
A938591,A941136
A938591,A952615
A938591,A981135
A941136,A952615
A941136,A981135
A952615,A981135
A907345,A940552
A907345,A948257
A907345,A963492
A940552,A948257
A940552,A963492
A948257,A963492
A907348,A922724
A907348,A984687
A915333,A981781
A922724,A984687
A907351,A982827
A907351,A986569
A982827,A986569
A915451,A948355
A927348,A938720
A927348,A979493
A927348,A980034
A927348,A994171
A938720,A979493
A938720,A980034
A938720,A994171
A949192,A963997
A949192,A976029
A949192,A994818
A949915,A984519
A955760,A984519
A963997,A976029
A963997,A994818
A964015,A993302
A976029,A994818
A979493,A980034
A979493,A994171
A980034,A994171
A907356,A920241
A907356,A923476
A907356,A928587
A907356,A956428
A907356,A964144
A907356,A973682
A920241,A923476
A920241,A928587
A920241,A956428
A920241,A964144
A920241,A973682
A923476,A928587
A923476,A956428
A923476,A964144
A923476,A973682
A928587,A956428
A928587,A964144
A928587,A973682
A943727,A968034
A943878,A974039
A943878,A981565
A943878,A987479
A956428,A964144
A956428,A973682
A964144,A973682
A974039,A981565
A974039,A987479
A981565,A987479
A907357,A922365
A907357,A957539
A907357,A977555
A907357,A983462
A922365,A957539
A922365,A977555
A922365,A983462
A957539,A977555
A957539,A983462
A977555,A983462
A914926,A923718
A914926,A939041
A915601,A935351
A915601,A972073
A915919,A927929
A915919,A933345
A915919,A981831
A915919,A993099
A920675,A937520
A920675,A969623
A923718,A939041
A927929,A933345
A927929,A981831
A927929,A993099
A931857,A951999
A931857,A988146
A933345,A981831
A933345,A993099
A935351,A972073
A937520,A969623
A941624,A959331
A947495,A965178
A947495,A975112
A947495,A977670
A949309,A974989
A965178,A975112
A965178,A977670
A975112,A977670
A981831,A993099
A982054,A989751
A982054,A993554
A989751,A993554
A907360,A934568
A907360,A943280
A907360,A957900
A907360,A969720
A907360,A996958
A909083,A955869
A914481,A919202
A914481,A944019
A914481,A944031
A914481,A949500
A914481,A960623
A914481,A973392
A914481,A973402
A914481,A987471
A919202,A944019
A919202,A944031
A919202,A949500
A919202,A960623
A919202,A973392
A919202,A973402
A919202,A987471
A931809,A949011
A931809,A988101
A934568,A943280
A934568,A957900
A934568,A969720
A934568,A996958
A943280,A957900
A943280,A969720
A943280,A996958
A944019,A944031
A944019,A949500
A944019,A960623
A944019,A973392
A944019,A973402
A944019,A987471
A944031,A949500
A944031,A960623
A944031,A973392
A944031,A973402
A944031,A987471
A949011,A988101
A949500,A960623
A949500,A973392
A949500,A973402
A949500,A987471
A957900,A969720
A957900,A996958
A960623,A973392
A960623,A973402
A960623,A987471
A969720,A996958
A973392,A973402
A973392,A987471
A973402,A987471
A907361,A945438
A907366,A928987
A907366,A974667
A926421,A956040
A926421,A993830
A928987,A974667
A956040,A993830
A985345,A992816
A985345,A993830
A992816,A993830
A907367,A966276
A969441,A977683
A907371,A925167
A907371,A968567
A907371,A990078
A925167,A968567
A925167,A990078
A938839,A964030
A968567,A990078
A907373,A948718
A908184,A943204
A916064,A929780
A911903,A925101
A915113,A922877
A915113,A924915
A922877,A924915
A927775,A943910
A927775,A966455
A927775,A981816
A943910,A966455
A943910,A981816
A966455,A981816
A907383,A930818
A907383,A979021
A909560,A948076
A909560,A957275
A909560,A962772
A909560,A976159
A911553,A922435
A911553,A955998
A914680,A967207
A914680,A974922
A914680,A998508
A917389,A945513
A917389,A951789
A917389,A956833
A922250,A971694
A922435,A955998
A929193,A991487
A930818,A979021
A932630,A951926
A932630,A952749
A932630,A958990
A932630,A983380
A932630,A997693
A940649,A982609
A945513,A951789
A945513,A956833
A947844,A968922
A948076,A957275
A948076,A962772
A948076,A976159
A951789,A956833
A951926,A952749
A951926,A983380
A951926,A997693
A952749,A983380
A952749,A997693
A957275,A962772
A957275,A976159
A958265,A982944
A958990,A983380
A958990,A997693
A962772,A976159
A966035,A975691
A966035,A995817
A967207,A974922
A967207,A998508
A973063,A975205
A974922,A998508
A975691,A995817
A983020,A983684
A983020,A998430
A983380,A997693
A983684,A998430
A991012,A998642
A907385,A977203
A908990,A960702
A908990,A995941
A914109,A923270
A914109,A936244
A915302,A921774
A915302,A936663
A916348,A945471
A916348,A949158
A916348,A969789
A916348,A997325
A921774,A936663
A923270,A936244
A931032,A965907
A931032,A994315
A937379,A966656
A942352,A965309
A942352,A984323
A942463,A994165
A943400,A972279
A943400,A986317
A945471,A949158
A945471,A969789
A945471,A997325
A949158,A969789
A949158,A997325
A949230,A958043
A960702,A995941
A965309,A984323
A965907,A994315
A968619,A974019
A969789,A997325
A972279,A986317
A988746,A995941
A907391,A929085
A913152,A940066
A913152,A973941
A925800,A928625
A927636,A942674
A940066,A973941
A940737,A952680
A956178,A994201
A907392,A946674
A907392,A959669
A946674,A959669
A907393,A951039
A907393,A956668
A951039,A956668
A907394,A949864
A907394,A989810
A949864,A989810
A907447,A992908
A907447,A996065
A909468,A924461
A909468,A940859
A909468,A976908
A916442,A984785
A920004,A924639
A920004,A966623
A924461,A940859
A924461,A976908
A924639,A966623
A928244,A956667
A928244,A960802
A928244,A972371
A939737,A971449
A939737,A997030
A940859,A976908
A944849,A967789
A955813,A988264
A956667,A960802
A956667,A972371
A959618,A967003
A960802,A972371
A968323,A977626
A971449,A997030
A983338,A995155
A992908,A996065
A911136,A927135
A911136,A981718
A922815,A937822
A922815,A980029
A927135,A981718
A937822,A980029
A907401,A975779
A989924,A994292
A907402,A939806
A907402,A971577
A939806,A971577
A907403,A919262
A907403,A919917
A907403,A982618
A919262,A919917
A919262,A982618
A919917,A982618
A907406,A921980
A907406,A935101
A907406,A938948
A907406,A971581
A921980,A935101
A921980,A938948
A921980,A971581
A935101,A938948
A935101,A971581
A938948,A971581
A907407,A977456
A919967,A922707
A919967,A931007
A919967,A933786
A922707,A931007
A922707,A933786
A927596,A970167
A931007,A933786
A907408,A958502
A989671,A996790
A917132,A944955
A917132,A966941
A917132,A976338
A926275,A976044
A930688,A941569
A944955,A966941
A944955,A976338
A955503,A975423
A955503,A992647
A955503,A998680
A966941,A976338
A975423,A992647
A975423,A998680
A992647,A998680
A907417,A925280
A907417,A958090
A907417,A989000
A907417,A993603
A907417,A998344
A925280,A958090
A925280,A989000
A925280,A993603
A925280,A998344
A958090,A989000
A958090,A993603
A958090,A998344
A989000,A993603
A989000,A998344
A993603,A998344
A907418,A928449
A907418,A930240
A907418,A961992
A908586,A961568
A919706,A931710
A919706,A946235
A928449,A930240
A928449,A961992
A930240,A961992
A931710,A946235
A951931,A962510
A907419,A964309
A909790,A934111
A909790,A942764
A909790,A949347
A909790,A975220
A911812,A937154
A911812,A949724
A911812,A959238
A911812,A978767
A913848,A915669
A928808,A942215
A928808,A968404
A934111,A942764
A934111,A949347
A934111,A975220
A937154,A949724
A937154,A959238
A937154,A978767
A940161,A941688
A940161,A968085
A940161,A969291
A940161,A978153
A941688,A968085
A941688,A969291
A941688,A978153
A942215,A968404
A942764,A949347
A942764,A975220
A949347,A975220
A949724,A959238
A949724,A978767
A959238,A978767
A968085,A969291
A968085,A978153
A969291,A978153
A907420,A908310
A907420,A914630
A907420,A923945
A908310,A914630
A908310,A923945
A911669,A955487
A911669,A975023
A914630,A923945
A916812,A946729
A946010,A986418
A955487,A975023
A956449,A966009
A956449,A977387
A956449,A978324
A956585,A960420
A966009,A977387
A966009,A978324
A977387,A978324
A907423,A920383
A907423,A925798
A907423,A926282
A907423,A954944
A907423,A968098
A907423,A979381
A916365,A969718
A916365,A983682
A916365,A986978
A920383,A925798
A920383,A926282
A920383,A954944
A920383,A968098
A920383,A979381
A925798,A926282
A925798,A954944
A925798,A968098
A925798,A979381
A926282,A954944
A926282,A968098
A926282,A979381
A937257,A944721
A938778,A939615
A938778,A946442
A939615,A946442
A954944,A968098
A954944,A979381
A968098,A979381
A969718,A983682
A969718,A986978
A983682,A986978
A907426,A907542
A907426,A918440
A907542,A918440
A910476,A977642
A910476,A981865
A910476,A984255
A910476,A995159
A977642,A981865
A977642,A984255
A977642,A995159
A981865,A984255
A981865,A995159
A984255,A995159
A907430,A926724
A907430,A972708
A907430,A995092
A926724,A972708
A926724,A995092
A972708,A995092
A907431,A907960
A907431,A920137
A907431,A964286
A907431,A996800
A907960,A920137
A907960,A964286
A907960,A996800
A920137,A964286
A920137,A996800
A964286,A996800
A927870,A982489
A907434,A916423
A907434,A934434
A916423,A934434
A907435,A932071
A907435,A942084
A907435,A944083
A907435,A964470
A907435,A965860
A907435,A968305
A914400,A929745
A914400,A967791
A929745,A967791
A932071,A942084
A932071,A944083
A932071,A964470
A932071,A965860
A932071,A968305
A942084,A944083
A942084,A964470
A942084,A965860
A942084,A968305
A944083,A964470
A944083,A965860
A944083,A968305
A950674,A962699
A950674,A998027
A962699,A998027
A964470,A965860
A964470,A968305
A965860,A968305
A907438,A921379
A907438,A932364
A907438,A954766
A907438,A993551
A912373,A953673
A912373,A953988
A921379,A932364
A921379,A954766
A921379,A993551
A926341,A966197
A932364,A954766
A932364,A993551
A953673,A953988
A954766,A993551
A907441,A907791
A907441,A908322
A907441,A923511
A907441,A965071
A907441,A967299
A907441,A991220
A907441,A996394
A907791,A908322
A907791,A923511
A907791,A965071
A907791,A967299
A907791,A991220
A907791,A996394
A908322,A923511
A908322,A965071
A908322,A967299
A908322,A991220
A908322,A996394
A923511,A965071
A923511,A967299
A923511,A991220
A923511,A996394
A965071,A967299
A965071,A991220
A965071,A996394
A967299,A991220
A967299,A996394
A991220,A996394
A934851,A972650
A907443,A910665
A907443,A937460
A907443,A959949
A907443,A968157
A907443,A971341
A907443,A974221
A910665,A937460
A910665,A959949
A910665,A968157
A910665,A971341
A910665,A974221
A910825,A912963
A910825,A916421
A910825,A959262
A910825,A979372
A910825,A996274
A912963,A916421
A912963,A959262
A912963,A979372
A912963,A996274
A916421,A959262
A916421,A979372
A916421,A996274
A916718,A996584
A923682,A936959
A923682,A955451
A923682,A996758
A936959,A955451
A936959,A996758
A937460,A959949
A937460,A968157
A937460,A971341
A937460,A974221
A940165,A987706
A955451,A996758
A957110,A960585
A957110,A970804
A959262,A979372
A959262,A996274
A959949,A968157
A959949,A971341
A959949,A974221
A960585,A970804
A968157,A971341
A968157,A974221
A971341,A974221
A979372,A996274
A907446,A953355
A913762,A927489
A907448,A953592
A907449,A911081
A907449,A977388
A911081,A977388
A912316,A925859
A912316,A995975
A917348,A917932
A917348,A921622
A917348,A942336
A917348,A961517
A917932,A921622
A917932,A942336
A917932,A961517
A921622,A942336
A921622,A961517
A924472,A953574
A925859,A995975
A930239,A936409
A942336,A961517
A966622,A984200
A966638,A980016
A926934,A997698
A931629,A936041
A931629,A940866
A931629,A974196
A931629,A985293
A931629,A994446
A936041,A940866
A936041,A974196
A936041,A985293
A936041,A994446
A940866,A974196
A940866,A985293
A940866,A994446
A974196,A985293
A974196,A994446
A985293,A994446
A907456,A947688
A907903,A958141
A931041,A965616
A907459,A927334
A907459,A938348
A927334,A938348
A907460,A943227
A935662,A996959
A954716,A978518
A954716,A978727
A978518,A978727
A907461,A922889
A907461,A960187
A922889,A960187
A977907,A983893
A907464,A941322
A907464,A955928
A907464,A965617
A941322,A955928
A941322,A965617
A945952,A954975
A945952,A959741
A954975,A959741
A955928,A965617
A907465,A923961
A907465,A927258
A907465,A946575
A907465,A946969
A907465,A952732
A907465,A984045
A920046,A937056
A920046,A995771
A923961,A927258
A923961,A946575
A923961,A946969
A923961,A952732
A923961,A984045
A927258,A946575
A927258,A946969
A927258,A952732
A927258,A984045
A932699,A994759
A937056,A995771
A940492,A960861
A946575,A946969
A946575,A952732
A946575,A984045
A946969,A952732
A946969,A984045
A952732,A984045
A954382,A969871
A907467,A949292
A941118,A949541
A941118,A965068
A944535,A956032
A944535,A973906
A944535,A993110
A949541,A965068
A953675,A973405
A953675,A980513
A956032,A973906
A956032,A993110
A973405,A980513
A973906,A993110
A907468,A912025
A907468,A938250
A907468,A945981
A907468,A964263
A907468,A965813
A907468,A992708
A912025,A938250
A912025,A945981
A912025,A964263
A912025,A965813
A912025,A992708
A913055,A942550
A913055,A977464
A913055,A993301
A928541,A937387
A928541,A954816
A928541,A984386
A933323,A957211
A937387,A954816
A937387,A984386
A938250,A945981
A938250,A964263
A938250,A965813
A938250,A992708
A942550,A977464
A942550,A993301
A945981,A964263
A945981,A965813
A945981,A992708
A947284,A972381
A947284,A993226
A954816,A984386
A958528,A985454
A958528,A987092
A958528,A992442
A964263,A965813
A964263,A992708
A965813,A992708
A972381,A993226
A977464,A993301
A985454,A987092
A985454,A992442
A987092,A992442
A907471,A942105
A912991,A927464
A907474,A960271
A907474,A991712
A960271,A991712
A907475,A972847
A907475,A983533
A907475,A990402
A972847,A983533
A972847,A990402
A983533,A990402
A907479,A913888
A907479,A927409
A907479,A947465
A907479,A957846
A907479,A992938
A913888,A927409
A913888,A947465
A913888,A957846
A913888,A992938
A923658,A923770
A927409,A947465
A927409,A957846
A927409,A992938
A947465,A957846
A947465,A992938
A957846,A992938
A907484,A916277
A907484,A947467
A916277,A947467
A951456,A963456
A951456,A980185
A963456,A980185
A907487,A925631
A907487,A944423
A907487,A972129
A907487,A993650
A925631,A944423
A925631,A972129
A925631,A993650
A944423,A972129
A944423,A993650
A972129,A993650
A907489,A913852
A907489,A970421
A913852,A970421
A907490,A976469
A907490,A978985
A907490,A995813
A920624,A975958
A927712,A931067
A927712,A933942
A931067,A933942
A952950,A975064
A976469,A978985
A976469,A995813
A978985,A995813
A953493,A962123
A953493,A973542
A953493,A976942
A962123,A973542
A962123,A976942
A973542,A976942
A907492,A949662
A907492,A973897
A907492,A998348
A912273,A929951
A930048,A962330
A949585,A954505
A949662,A973897
A949662,A998348
A973897,A998348
A907496,A909655
A907496,A947320
A907496,A981373
A909655,A947320
A909655,A981373
A947320,A981373
A955532,A995862
A907497,A944703
A930944,A971823
A930944,A987709
A971823,A987709
A907501,A955824
A907501,A967286
A907501,A981749
A913669,A955542
A913669,A989120
A927673,A991896
A928271,A948739
A928271,A969447
A928271,A989385
A928271,A998948
A929352,A948256
A936381,A948616
A936381,A957577
A936381,A985025
A936381,A986321
A936381,A989020
A936381,A991647
A936381,A992828
A936925,A937184
A936925,A961171
A936925,A995845
A944407,A951884
A944407,A974711
A944407,A998655
A948616,A957577
A948616,A985025
A948616,A986321
A948616,A989020
A948616,A991647
A948616,A992828
A948739,A969447
A948739,A989385
A948739,A998948
A951884,A974711
A951884,A998655
A955542,A989120
A955824,A967286
A955824,A981749
A957577,A985025
A957577,A986321
A957577,A989020
A957577,A991647
A957577,A992828
A967286,A981749
A969447,A989385
A969447,A993544
A969447,A998948
A974711,A998655
A985025,A986321
A985025,A989020
A985025,A991647
A985025,A992828
A986321,A989020
A986321,A991647
A986321,A992828
A989020,A991647
A989020,A992828
A989385,A993544
A989385,A998948
A991647,A992828
A909300,A930136
A912845,A915818
A914351,A976811
A914351,A985892
A940306,A988259
A941381,A951306
A976811,A985892
A984144,A990974
A907509,A917721
A907509,A992759
A917721,A992759
A907512,A910841
A974123,A998426
A911119,A963648
A926036,A957197
A926036,A995478
A957197,A995478
A907515,A994729
A965970,A991978
A907517,A924326
A907517,A933253
A907517,A944021
A924326,A933253
A924326,A944021
A933253,A944021
A907518,A950225
A907518,A981359
A914048,A948208
A914048,A965371
A914916,A963576
A948208,A965371
A950225,A981359
A907519,A964402
A907519,A981682
A917728,A975922
A917728,A980629
A963408,A971003
A964402,A981682
A975922,A980629
A907520,A909526
A917766,A960975
A930046,A934330
A930046,A969643
A930118,A944556
A934330,A969643
A951028,A983033
A951028,A997247
A983033,A997247
A907521,A939667
A908048,A971514
A907522,A936313
A957522,A963455
A957522,A970259
A957522,A982697
A963455,A970259
A963455,A982697
A970259,A982697
A907525,A911655
A907525,A927404
A907525,A968183
A911655,A927404
A911655,A968183
A924315,A957950
A924315,A969193
A924315,A970444
A924315,A991674
A924315,A995083
A927404,A968183
A957950,A969193
A957950,A970444
A957950,A991674
A957950,A995083
A969193,A970444
A969193,A991674
A969193,A995083
A970444,A991674
A970444,A995083
A991674,A995083
A934841,A959207
A907535,A950491
A907535,A964807
A950491,A964807
A961246,A982386
A971552,A995775
A907536,A960695
A907536,A969119
A907536,A996421
A960695,A969119
A960695,A996421
A969119,A996421
A907537,A990580
A909114,A911019
A909114,A916746
A909114,A987562
A909114,A998667
A911019,A916746
A911019,A987562
A911019,A998667
A916746,A987562
A916746,A998667
A920864,A951672
A933137,A940992
A934854,A970583
A934854,A981859
A934854,A992203
A948933,A951010
A970583,A981859
A970583,A992203
A981859,A992203
A987562,A998667
A907540,A920648
A907540,A944056
A907540,A984808
A915752,A933413
A915752,A939998
A915752,A995415
A920648,A944056
A920648,A984808
A928573,A970813
A933413,A939998
A933413,A995415
A939998,A995415
A944056,A984808
A936408,A953480
A939707,A949743
A939707,A991410
A939707,A998198
A949743,A991410
A949743,A998198
A950792,A956995
A950792,A963371
A956995,A963371
A974162,A985170
A991410,A998198
A909381,A937458
A943833,A992512
A978108,A997556
A907554,A928259
A907554,A960542
A907554,A967549
A928259,A960542
A928259,A967549
A935248,A939985
A935248,A960515
A937957,A945049
A937957,A964123
A939985,A960515
A945049,A964123
A960542,A967549
A960836,A966731
A960836,A989485
A960836,A993958
A966731,A989485
A966731,A993958
A989485,A993958
A907557,A943870
A907557,A971405
A920458,A921999
A920458,A940117
A920458,A963171
A920458,A973687
A920458,A973848
A920458,A974725
A920458,A989803
A920458,A990653
A921999,A940117
A921999,A963171
A921999,A973687
A921999,A973848
A921999,A974725
A921999,A989803
A921999,A990653
A937366,A941935
A940117,A963171
A940117,A973687
A940117,A973848
A940117,A974725
A940117,A989803
A940117,A990653
A943870,A971405
A951835,A972622
A963171,A973687
A963171,A973848
A963171,A974725
A963171,A989803
A963171,A990653
A973687,A973848
A973687,A974725
A973687,A989803
A973687,A990653
A973848,A974725
A973848,A989803
A973848,A990653
A974725,A989803
A974725,A990653
A989803,A990653
A907559,A926852
A937130,A961840
A937130,A978209
A937130,A997874
A961840,A978209
A961840,A997874
A978209,A997874
A916401,A926513
A975912,A994611
A907564,A929613
A907564,A940823
A907564,A958605
A907564,A982774
A929613,A940823
A929613,A958605
A929613,A982774
A938402,A938667
A940823,A958605
A940823,A982774
A958605,A982774
A907565,A930362
A907565,A953444
A916523,A986035
A930362,A953444
A907568,A935913
A907568,A991167
A935913,A991167
A907573,A945197
A907573,A969155
A926075,A966538
A926075,A978230
A926075,A985566
A945197,A969155
A966538,A978230
A966538,A985566
A978230,A985566
A907575,A967855
A908589,A917416
A912180,A917953
A912180,A929620
A912180,A966680
A912180,A975140
A912897,A927905
A913891,A930501
A913891,A948404
A917953,A929620
A917953,A966680
A917953,A975140
A919828,A946405
A919828,A983310
A929620,A966680
A929620,A975140
A929926,A941292
A929926,A953049
A929926,A960081
A929926,A963319
A930501,A948404
A933223,A938096
A933223,A946466
A933223,A952847
A933223,A954310
A934147,A942220
A934147,A956685
A934757,A989663
A938096,A946466
A938096,A952847
A938096,A954310
A938096,A982110
A941292,A953049
A941292,A960081
A941292,A963319
A942220,A956685
A943273,A982110
A946405,A983310
A946466,A952847
A946466,A954310
A946466,A982110
A947895,A986649
A952847,A954310
A952847,A982110
A953049,A960081
A953049,A963319
A954310,A982110
A955084,A989721
A960081,A963319
A966680,A975140
A984648,A991514
A907587,A965317
A907590,A943136
A907590,A950924
A907590,A987066
A907590,A996751
A943136,A950924
A943136,A987066
A943136,A996751
A950924,A987066
A950924,A996751
A987066,A996751
A907593,A908143
A907593,A954543
A908143,A954543
A907595,A991311
A937485,A994068
A946520,A960727
A946520,A982687
A946520,A993927
A960727,A982687
A960727,A993927
A982687,A993927
A909280,A947754
A909280,A966575
A909280,A966729
A909280,A981891
A924058,A972885
A924058,A994537
A928147,A934307
A947754,A966575
A947754,A966729
A947754,A981891
A966575,A966729
A966575,A981891
A966729,A981891
A972885,A994537
A978389,A980560
A908840,A909204
A908840,A914276
A908840,A972380
A909204,A914276
A909590,A923662
A909590,A935048
A909590,A948638
A909590,A962695
A909866,A920685
A909866,A941782
A909866,A945280
A909866,A960058
A911507,A932263
A911507,A938314
A911507,A945659
A911507,A959598
A914276,A972380
A919170,A933201
A920685,A941782
A920685,A945280
A920685,A960058
A923662,A935048
A923662,A948638
A923662,A962695
A928918,A985818
A928918,A988885
A932263,A938314
A932263,A945659
A932263,A959598
A935048,A948638
A935048,A962695
A938314,A945659
A938314,A959598
A938583,A959314
A939205,A972557
A941782,A945280
A941782,A960058
A945280,A960058
A945659,A959598
A948638,A962695
A985818,A988885
A907613,A921019
A907613,A923724
A907692,A931549
A907692,A943026
A914118,A937982
A918552,A963386
A918552,A964214
A918552,A980761
A921019,A923724
A927041,A937982
A927041,A940916
A927041,A959327
A927822,A939088
A931549,A943026
A937077,A966060
A937077,A986612
A937982,A940916
A937982,A959327
A940916,A959327
A948825,A975494
A963386,A964214
A963386,A980761
A964214,A980761
A966060,A986612
A908129,A956070
A908129,A966971
A910701,A945335
A914576,A966133
A917641,A938076
A917641,A961238
A923906,A933774
A938076,A961238
A956070,A966971
A921089,A971102
A921089,A976624
A971102,A976624
A919217,A989791
A907626,A952774
A907629,A923915
A907629,A933704
A907629,A972612
A907629,A974148
A913480,A934646
A913480,A946869
A913480,A958475
A913480,A979737
A923915,A933704
A923915,A972612
A923915,A974148
A933704,A972612
A933704,A974148
A934646,A946869
A934646,A958475
A934646,A979737
A937392,A985871
A946869,A958475
A946869,A979737
A951822,A960088
A951822,A974309
A953799,A968928
A955264,A973991
A955264,A974393
A955264,A995100
A958475,A979737
A960088,A974309
A962791,A980942
A972612,A974148
A973991,A974393
A973991,A995100
A974393,A995100
A913948,A961647
A913948,A975700
A961647,A975700
A914885,A940557
A914885,A955154
A914885,A993621
A940557,A955154
A940557,A993621
A955154,A993621
A907638,A934768
A907638,A965431
A916387,A966288
A916387,A986946
A919704,A938034
A919704,A988578
A926552,A948168
A926552,A948370
A931355,A978437
A934768,A965431
A938034,A988578
A948168,A948370
A966288,A986946
A907640,A930728
A912128,A977034
A921203,A947264
A921203,A975926
A921203,A980323
A947264,A975926
A947264,A980323
A975926,A980323
A907645,A971074
A931121,A936026
A931121,A941232
A931121,A942773
A931121,A991206
A936026,A941232
A936026,A942773
A936026,A991206
A941232,A942773
A941232,A991206
A942773,A991206
A907646,A907933
A907646,A931175
A907646,A967842
A907646,A989347
A907933,A931175
A907933,A967842
A907933,A989347
A917942,A950053
A917942,A965659
A917942,A986066
A931175,A967842
A931175,A989347
A950053,A965659
A950053,A986066
A965659,A986066
A967842,A989347
A907650,A986718
A914083,A976105
A920551,A935872
A920551,A941131
A927411,A982068
A930447,A946051
A935872,A941131
A959890,A972113
A907652,A916499
A907652,A921913
A907652,A931392
A907652,A984501
A907652,A990767
A915592,A948038
A915592,A957402
A915592,A969662
A916499,A921913
A916499,A931392
A916499,A984501
A916499,A990767
A917411,A950173
A917411,A952479
A917411,A995802
A918886,A989855
A921913,A931392
A921913,A984501
A921913,A990767
A928389,A938463
A928389,A975456
A928389,A980345
A928389,A986361
A931392,A984501
A931392,A990767
A935916,A937811
A935916,A939236
A937811,A939236
A938463,A975456
A938463,A980345
A938463,A986361
A948038,A957402
A948038,A969662
A950173,A952479
A950173,A995802
A951992,A967005
A952479,A995802
A957402,A969662
A975456,A980345
A975456,A986361
A980345,A986361
A984501,A990767
A907655,A922907
A909554,A918712
A909554,A976626
A918712,A976626
A907659,A918951
A907659,A952051
A907659,A980498
A907659,A981107
A918951,A952051
A918951,A980498
A918951,A981107
A952051,A980498
A952051,A981107
A980498,A981107
A907662,A912053
A907662,A915602
A907662,A933436
A907662,A998994
A912053,A915602
A912053,A933436
A912053,A998994
A913492,A959676
A915602,A933436
A915602,A998994
A920000,A921631
A920000,A947339
A921631,A947339
A926089,A937265
A926089,A992299
A929110,A937051
A929110,A961587
A929110,A966739
A932279,A968449
A933436,A998994
A937051,A961587
A937051,A966739
A937265,A992299
A937603,A946246
A937603,A966056
A937603,A984437
A944162,A986987
A944162,A988213
A946246,A966056
A946246,A984437
A959181,A995830
A960228,A972598
A960228,A990423
A961587,A966739
A966056,A984437
A966180,A996591
A972038,A996300
A972598,A990423
A986987,A988213
A908897,A955306
A916413,A938670
A916413,A992583
A918219,A971792
A921323,A941063
A921323,A945469
A921323,A987830
A938670,A992583
A941063,A945469
A941063,A987830
A945469,A987830
A965478,A983866
A974972,A994450
A980467,A982338
A995730,A998040
A995730,A998321
A998040,A998321
A907665,A930336
A907665,A962760
A927357,A932086
A927357,A978423
A930336,A962760
A932086,A978423
A946568,A949493
A924602,A986665
A924602,A998314
A963231,A977809
A963231,A981935
A977809,A981935
A986665,A998314
A921200,A958613
A907675,A991157
A913001,A979031
A913001,A993327
A979031,A993327
A907681,A942483
A907681,A945613
A911697,A957115
A911697,A980883
A911697,A992109
A942483,A945613
A957115,A980883
A957115,A992109
A980883,A992109
A909269,A910436
A909269,A944234
A910436,A944234
A912070,A921231
A926655,A936084
A926655,A972671
A936084,A972671
A942321,A949648
A955178,A978541
A930577,A941612
A930577,A994740
A941612,A994740
A907684,A918662
A924886,A969289
A907686,A974805
A907688,A911347
A907688,A939128
A907688,A945435
A907688,A994094
A911347,A939128
A911347,A945435
A911347,A994094
A927461,A975136
A927461,A979825
A939128,A945435
A939128,A994094
A945435,A994094
A975136,A979825
A977757,A996080
A907690,A997229
A910555,A934936
A910555,A953056
A910555,A966525
A910555,A987973
A910590,A965951
A910590,A983836
A910590,A983920
A910590,A998158
A911541,A914362
A911792,A924071
A912445,A992488
A913452,A915830
A913452,A917778
A913452,A976864
A913452,A982924
A913535,A973813
